Frame,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,class
321,0.680785396,-1.231155864,-0.668232809,0.856523085,1.276607237,0.372314472,0
322,3.897718287,1.159897177,0.660210761,2.63500571,1.198792687,-0.031396697,0
323,1.822626388,-0.304801551,0.31786965,0.765465564,0.361016429,-0.250782765,0
324,-0.657909501,-0.219511699,0.44700627,-0.949349273,0.839327224,0.372552361,0
325,-0.706216573,0.319604318,-0.349312528,-0.500323043,0.735697384,-0.069141971,0
326,0.229928058,0.513733789,-0.743735292,0.515409857,-1.344059035,-0.900947484,0
327,0.619056744,0.292028536,-0.103125091,0.147571575,-0.823156906,-0.640922161,0
328,-1.242698659,-0.451062605,-0.126792986,-0.31598094,-0.841369347,-0.120953372,0
329,-1.880640136,-0.376672832,-0.318104762,-0.383272461,-0.58699251,0.326157222,0
330,-0.924612851,-0.042562775,-0.26766781,0.237555417,0.015884131,0.257340089,0
331,0.379372682,-0.245654752,0.259260623,0.563821449,0.89491365,-0.268882142,0
332,-0.604236619,-0.069844966,-0.196227232,0.133339386,-0.709323356,-0.853211475,0
333,-0.65195479,1.896189966,-0.495778503,0.856331675,-1.224195543,-1.054898295,0
334,1.14057074,1.955264272,-0.110565704,0.747991301,-1.494169182,-0.607109811,0
335,-0.170023979,-0.080645873,-0.023149183,0.143973397,-0.284806279,-0.24860039,0
336,-1.150370976,-1.486272422,-0.092292791,-0.654119739,-0.016614809,-0.196713618,0
337,-0.352356209,-0.784483137,0.414966358,-0.706808341,0.599227625,0.276183783,0
338,-1.219005705,-1.101704002,0.022995079,-1.100367484,0.296234441,0.999066444,0
339,0.880564652,0.047187341,0.258988984,-1.074611639,1.093410926,0.566768627,0
340,1.783841165,-1.073124366,-0.137185796,0.353864429,0.399635542,0.041860443,0
341,2.197573374,1.094662484,0.688048361,1.734496177,0.201510124,0.206845108,0
342,2.110414601,2.559235914,0.357447597,2.8365731,-2.502977893,-0.757170317,0
343,-1.594595917,3.406561471,-1.394534538,0.938871464,-2.531569564,-2.70186766,0
344,-3.549502557,-0.70847918,-2.719768147,-0.301891588,0.783175757,-1.726518064,0
345,-0.851532524,-4.587396455,-1.020893131,-1.113210958,2.256976357,0.422979039,0
346,0.61402269,-2.163164436,1.294419151,-1.771910759,0.744094498,2.187715549,0
347,1.509061247,3.197227966,2.58434679,-2.0378968,1.01646448,2.879505047,0
348,0.956308008,0.581132308,1.985314148,-2.472251673,1.024520215,2.280020838,0
349,0.489740194,-0.444284874,1.534347243,-1.496171173,0.649469721,1.662451679,0
350,0.355841937,0.59674102,0.37326223,1.258594948,0.200934879,-0.197431421,0
351,0.012464322,0.493502534,-1.142938656,3.479958079,-0.492564473,-1.609761001,0
352,0.726819788,-0.569141705,-1.877089338,3.096175187,-0.673786876,-2.855962991,0
353,-3.014011614,-0.905664449,-1.688290482,-0.914962781,-0.406706952,-1.496752862,0
354,-1.698892713,-0.81661538,-0.937639756,-2.006342077,0.615628925,0.388939068,0
355,0.84017733,-1.218448842,0.08354623,-1.814349614,1.073351363,1.032914673,0
356,1.481903749,-0.640346415,0.693240547,-0.335411336,0.671732996,0.87373576,0
357,1.544716271,1.3998095,1.484919131,0.447608234,0.071944053,0.657650801,0
358,0.335241684,0.982642999,0.908363722,0.36468943,-0.237284333,-0.073741728,0
359,-2.524761036,-1.328022278,-0.607447648,0.096240157,-0.60665951,-0.750420172,0
360,-1.327740306,-0.508143579,-0.580478342,-0.259189741,-0.639988505,-0.154077396,0
361,0.840732248,0.826229109,0.533155156,0.116845576,0.864332233,0.438768224,0
362,-0.011908792,0.42122379,-0.016055706,0.433354152,0.587321625,0.232235784,0
363,1.708495477,1.123868912,0.369957494,0.691555767,0.153689423,-0.311854862,0
364,-0.544237566,-0.372021973,-0.571008317,0.035840612,-0.649292049,-0.764861484,0
365,-0.645691734,-0.716151414,-0.560992017,-0.193131174,-1.044287536,-0.614137919,0
366,-0.482529235,-0.069255579,-0.138587039,-0.444998243,-0.991806589,-0.01552828,0
367,0.11208061,0.893348371,0.21172437,-0.044952035,0.036256085,0.230140603,0
368,0.300609407,1.041514974,0.173468288,0.260028903,-0.304125548,-0.060912572,0
369,-0.470595969,0.488647398,0.130919321,0.219334714,-0.635713212,0.201784522,0
370,-1.540488214,0.390215511,0.072216656,0.182417738,0.140517611,0.538880939,0
371,-0.270961117,0.05530345,0.178572013,0.21547825,0.464822443,0.527003975,0
372,0.342486481,0.306601839,-0.001991066,0.233045109,0.713426045,0.482134075,0
373,0.751641943,-1.129146325,-0.105886342,0.051279996,-1.21770077,-0.482156761,0
374,-0.680625877,-1.129338617,-0.731316873,0.84752309,-2.337047327,-1.694943549,0
375,-1.261488771,1.282807273,-0.317923893,0.231701354,-0.391684424,-0.537389328,0
376,-2.005692604,-0.592621731,-1.776012037,-0.354186934,0.872993512,-0.760542297,0
377,0.313839965,-2.295469808,-1.29339651,-0.173486302,0.312246664,-0.650178939,0
378,5.022199605,-0.291530056,1.759860782,-0.212133167,1.548626415,1.328971763,0
379,2.645714388,-0.643321579,2.10590853,-1.092565535,2.593674749,2.386037215,0
380,-1.98377083,-2.520654234,-0.206430487,-2.819642179,2.010871924,2.138961006,0
381,1.966119936,-2.102706667,-0.379917052,-1.846237373,2.322981048,1.487749538,0
382,5.392039749,1.470054237,2.073743195,1.862767546,1.701866707,1.335213861,0
383,2.069406793,4.661143084,2.677938459,3.802029105,-1.170074201,-0.452734827,0
384,-2.029125915,2.323770315,-0.704574958,2.104714795,-3.125249543,-3.904539401,0
385,-5.216048162,-2.037349459,-3.341159857,-0.17844512,-1.280321542,-4.141370567,0
386,-4.718767655,-2.401983255,-3.294593362,-1.786549342,0.226903875,-1.885412957,0
387,-1.489298777,-0.394664126,0.09864307,-0.908733991,-0.771253873,1.342633977,0
388,0.503349166,1.231535439,2.514458176,-0.278781114,0.685837417,2.937470054,0
389,3.621891137,2.140707973,2.377750555,0.568047736,1.858420339,1.835988707,0
390,-0.021595161,0.899937516,0.766381906,-1.04156489,-0.411117916,0.069432577,0
391,-0.858021866,0.013783718,-0.433355028,0.106090826,-2.599257377,-0.763018035,0
392,0.975685988,1.692032099,-0.276742137,0.322704024,-1.39673084,-0.339586157,0
393,0.427354069,1.952530438,-0.052840385,0.198550883,-0.219065169,-0.077764,0
394,-1.707534245,-1.095233955,-0.536205737,0.806162197,0.058939417,-0.16079093,0
395,-1.473066982,-2.169721919,-1.169851768,3.903225928,3.262710796,-0.594205757,0
396,0.798190363,-0.850952915,-1.013271949,-4.001436421,-3.72773067,-0.788011189,0
397,0.760428993,-0.219500106,-0.481399293,-2.838479625,-4.486185241,-0.612877541,0
398,1.019637659,-0.115596155,0.162339341,3.457029232,3.458125881,-0.034744163,0
399,-0.424994014,0.051045635,0.305072387,-0.150738371,0.434841615,0.330793042,0
400,-0.937097055,-0.047179418,0.199267658,-0.207989898,0.296216218,0.559331501,0
401,0.196824161,-0.968687845,-0.138389105,-0.457915617,0.544718768,0.344726963,0
402,0.891960564,-0.570278423,-0.1889107,-0.782450517,0.557155834,0.08931071,0
403,1.847798366,0.250318833,-0.024891577,0.226992662,0.058775196,-0.234771135,0
404,1.260172087,0.131891747,-0.000242917,1.367997872,0.302172374,-0.564793117,0
405,0.263870301,0.763845593,0.339292512,1.951132858,-0.349838561,-0.182882828,0
406,-1.443202502,1.213669714,0.440914691,-0.058787577,-1.235567796,-0.015375083,0
407,-3.068933168,0.278914963,0.019558104,-1.128912595,-0.31628711,0.522268789,0
408,-1.450383874,-0.5152315,-0.060966664,-1.373721187,0.25682485,0.643327546,0
409,-0.183290875,-0.658574073,0.282586299,-1.224544425,1.259268363,1.25142309,0
410,0.100607943,-0.697463761,-0.03421163,-1.592117856,1.396185165,1.134565039,0
411,2.130863744,-0.926734181,0.439066488,-0.717862562,1.126701879,1.030470295,0
412,3.33738333,-0.292586993,0.768026085,0.641317101,1.276691689,0.458339887,0
413,3.004121473,0.868291445,0.532080893,1.933899367,0.114664456,-0.653902399,0
414,2.071854025,1.852750961,1.082094318,2.785753578,-0.592533298,-0.983304591,0
415,-2.195769306,1.271050747,0.207252979,0.494328302,-1.901990962,-1.045443414,0
416,-4.467297429,-0.381404593,-1.522501928,-0.975782664,-1.374744412,-1.167936365,0
417,-2.506837754,-2.661332947,-1.745155775,-1.691049938,-0.983019681,-0.66501934,0
418,-1.390788771,-0.686033881,-0.653872669,-0.877946931,0.067207024,0.213428482,0
419,-0.571934635,1.291752485,0.282876607,0.232428562,0.192939556,0.470650925,0
420,1.995366911,1.49573426,0.839119313,0.831225213,0.732729353,0.197287589,0
421,1.060154717,0.052469395,0.496647162,0.177709821,0.797732776,0.076993511,0
422,-0.129242445,-0.487344883,-0.08797953,0.135766877,-1.185273501,-0.360263534,0
423,-0.600061255,0.095877848,-0.416548748,-0.085711951,-0.929677124,-0.119794752,0
424,0.24200327,1.385212884,0.059559145,0.110665306,-0.157656105,0.081106198,0
425,-0.232577079,0.87714591,-0.012326241,0.546348275,1.03179769,-0.074946683,0
426,-0.618097762,-0.519509491,-0.199684485,-0.941775569,-1.63755363,0.026891253,0
427,-0.210454564,-0.454664556,0.013340582,-0.673044997,-0.847174212,0.218038012,0
428,0.113735804,-0.197651079,-0.023660765,0.913885444,0.539612084,-0.13849531,0
429,0.090312357,-0.423797585,-0.032642578,-0.074500876,-0.010194741,-0.161730908,0
430,0.718525101,-0.377298235,0.03627384,0.02175863,0.326204962,-0.035684562,0
431,-0.825824779,-0.509385072,-0.200819424,-0.131269559,0.464243229,0.097926197,0
432,-0.1660925,-0.220798445,-0.076034878,0.531598908,0.187653683,-0.1318727,0
433,0.499862787,0.209263829,0.000157259,-0.12450058,-0.095676328,-0.058253308,0
434,0.316740867,-0.257631137,-0.100353765,0.097134543,0.179636616,-0.190709641,0
435,0.275780468,-0.012766122,0.005614762,-0.214339649,-0.355953721,-0.131468584,0
436,-0.370604029,0.38401744,0.017010146,0.119315214,-0.364929029,0.045120342,0
437,-0.795357803,0.410768813,-0.196820669,-0.000686425,-0.11008884,-0.041403289,0
438,-0.706634642,0.548453338,-0.246212463,-0.078893001,-0.813455733,-0.122044075,0
439,-0.507794666,0.497701991,-0.234320518,0.01664662,-0.754916563,-0.042453266,0
440,-0.608507399,-0.012976178,-0.302001809,-0.059523315,-0.024563223,0.064080562,0
441,-0.54092787,-0.89615322,-0.22765439,0.532475047,0.083061617,-0.100313731,0
442,0.023893269,-0.28116902,-0.253275094,0.085578664,-0.374607843,-0.237619871,0
443,1.146689698,0.675083967,0.124233948,-0.148492491,0.32189413,0.167883895,0
444,0.017677512,0.817978271,0.093723776,-0.142490595,0.818369426,0.146820127,0
445,-0.139541465,0.28540164,0.030917044,-0.704639422,0.349447615,0.033788663,0
446,-0.600761652,-1.699079529,-1.191364165,-0.759855551,-0.449568569,-0.804618527,0
447,-0.622618877,-1.574819286,-0.656914378,-0.793710068,0.327625539,-0.06192569,0
448,-0.068564607,-2.738688914,-0.822903742,-0.771129111,0.030503752,-0.529757209,0
449,0.292783475,-2.16350486,-0.300921049,0.075046454,0.2826732,-0.265106108,0
450,0.735734839,0.805548701,1.979379226,1.295002045,-0.410747146,1.202998869,0
451,3.364784375,4.711393498,2.356462679,2.851030637,-1.306653652,0.347987458,0
452,1.039699401,5.656380966,1.514787508,2.628765283,-0.959533283,-0.084967108,0
453,-3.219045694,0.425917175,-0.756332653,1.239786231,-0.285365234,-0.37958054,0
454,-2.094347418,-3.95223414,-1.988374288,0.025492638,2.122232356,-0.400070179,0
455,-1.016470121,-3.706555502,-1.55762227,-1.732508659,3.261245743,-0.117717357,0
456,3.749068749,-0.348281209,0.560888021,-2.290298102,2.114220213,0.530774157,0
457,4.392166899,-1.60190099,1.27903319,-2.564615803,-0.17598393,0.624700952,0
458,0.709458652,-0.323327602,1.260675005,-0.115882172,-0.145729443,0.97280191,0
459,-2.922067889,0.119315946,0.0715575,-1.858201517,-1.03135592,1.070001845,0
460,1.512097244,2.055273371,0.533741434,0.759580484,0.523902959,0.235737081,0
461,1.213069077,-0.635731475,-0.719921309,-0.27278557,0.040120823,-0.45556733,0
462,2.24739225,0.002353853,0.229784265,3.500632399,-0.076136616,-1.058868542,0
463,-2.735417796,-1.077069543,-1.091332918,-2.073969403,-0.518608222,-0.192487908,0
464,1.297752715,0.954742133,0.418101209,1.491204902,-0.036760605,-0.335311284,0
465,-2.976809358,-1.037968605,-0.815018681,-0.626102839,-0.256180085,-0.19642486,0
466,-0.293231957,1.040045055,0.407650689,0.245779469,-0.628144865,0.579110681,0
467,-0.789583417,-0.342684718,0.068089121,-1.260620687,0.471426083,0.486348032,0
468,2.093428468,-0.041394807,0.606575379,0.010577341,0.889247294,0.016247125,0
469,-0.761007089,0.176100588,-0.141090171,-0.512737392,-0.387203206,0.214965231,0
470,0.666297928,1.118981504,0.367603227,0.731991246,-0.885747837,0.162860408,0
471,-0.319489152,0.927688198,-0.465223775,0.724347546,-2.389953951,-0.644643002,0
472,-1.385605145,1.035852543,-0.80204003,0.794226219,-1.639388542,-1.552185318,0
473,-1.533233638,1.98073397,-0.673070543,1.110421151,-2.214292652,-1.551591097,0
474,-1.163822512,1.150753283,-0.118555417,0.590472783,-0.370515417,-0.247127554,0
475,-1.508813171,0.362282857,-0.306870587,0.580988821,-0.434849906,0.166152388,0
476,-1.546004874,0.434216696,-0.243367923,-0.362572013,-1.395718662,-0.354476688,0
477,-0.611736756,1.798298338,0.499739776,0.978106781,-2.379275624,-0.379626145,0
478,-1.710994743,1.59132797,0.443907914,0.092031438,-1.080220439,0.294942618,0
479,-1.121882038,0.732142674,0.131896986,0.83345838,0.399158623,0.349016136,0
480,0.012076373,0.048860156,-0.185474747,0.983206315,0.518167618,0.111898376,0
481,0.845745572,-3.028679778,0.015190849,-0.541279989,-0.305732927,0.674559329,0
482,2.425366225,-4.785756159,0.46373997,0.272333489,2.05665963,1.150651028,0
483,3.007216009,-0.924652727,1.795606289,-4.181669153,1.385201341,1.882770262,0
484,1.093775516,0.607970968,0.362914295,-0.698005407,3.553603974,1.199643429,0
485,1.513658842,-0.087721172,-0.467033586,0.089371739,3.616253337,0.16653084,0
486,4.622845431,0.084955001,0.1817585,1.345570478,1.469160366,-0.647440976,0
487,-0.147218092,-0.231669704,-0.899600424,-0.207281105,0.550504863,-0.803935884,0
488,-0.228415295,-2.512815811,-1.580130786,-0.323269576,-1.032062231,-1.833069815,0
489,-1.14381517,-0.310813159,-0.742514613,-1.633330879,-1.105465825,-1.033937661,0
490,-2.306197753,-1.174167037,-0.286552491,-0.308885858,-0.058596946,-0.220988782,0
491,-3.870103906,-1.705026617,-0.483975997,-0.711424966,0.068365871,0.408257549,0
492,-1.248181391,-0.412024451,-0.335140474,-0.640245056,1.203448962,0.509151805,0
493,0.771672361,0.280184983,0.493018577,-0.295663899,0.593195265,0.021100535,0
494,3.359780084,0.980675693,1.15744812,0.302847499,-0.333341594,-0.281584793,0
495,0.397212279,1.602628053,0.250731734,0.691898266,-0.776064638,-0.174217757,0
496,-0.363635391,3.084644992,0.50818109,0.984264002,-1.148650666,-0.374180159,0
497,-1.445991994,1.85747244,0.179470949,1.544382988,-2.347629118,-0.44855969,0
498,-1.285171049,0.004263742,0.49890559,0.197655576,-1.705464128,0.376732085,0
499,-1.986728905,-2.081179414,0.174521979,0.020151439,-1.114920552,0.417999522,0
500,0.080539061,-0.670763128,0.106765976,-1.06072778,1.50890334,0.768143276,0
501,0.023618507,-0.725215927,-0.449029663,-0.620602281,2.315224376,0.38579824,0
502,0.891988387,-0.71193316,-0.545522742,-0.123509201,0.894453409,-0.062694497,0
503,2.296702494,-0.708190045,-0.213775589,-0.735677145,1.24336298,0.127395693,0
504,2.450759828,-0.491909459,0.053988428,-0.813463895,1.518164612,0.147220933,0
505,2.380130089,-0.697196817,0.290831671,-0.677786844,1.533214535,0.296480233,0
506,2.889238199,-1.291633479,0.646339434,0.226726833,1.664096231,0.472533583,0
507,2.600706511,1.305759058,0.971716255,0.457087422,1.666020673,0.119653446,0
508,-0.096431757,0.962669559,-0.015494284,0.954899914,-0.440664777,-0.767520623,0
509,-2.629339403,0.13179796,-0.323433848,0.084262966,-0.76473283,-0.75598476,0
510,-2.650755745,-0.398800076,-0.248609532,-0.091999174,-1.226791193,-0.555473561,0
511,-2.004423373,0.447946913,-0.27998873,-0.333867871,-1.833841921,-0.360575734,0
512,-1.676493789,0.660703044,-3.50605e-05,-0.100767738,-1.439105776,0.062615795,0
513,-2.271670374,0.668629973,-0.487312357,0.421379519,-0.920846947,0.083234039,0
514,-1.041428139,0.240669265,-0.394051682,1.021565927,-1.17870521,-0.202864071,0
515,0.706198033,2.188937016,0.402772111,1.430709522,-0.908990135,0.334092848,0
516,0.19659685,1.125367612,0.203939338,0.071667736,-0.405368973,0.680859647,0
517,0.12463247,-0.580708704,-0.537240341,0.168535385,-1.14854987,0.080173037,0
518,-0.291377049,0.242985901,-0.042775555,-0.086772811,-0.740814319,0.233881279,0
519,-1.237563637,-0.921448677,-0.588629468,-0.275290746,-0.389813639,0.146073886,0
520,0.299320215,-0.572398252,-0.222120112,-0.694594196,0.95301025,0.295348856,0
521,0.979027182,-1.455497793,0.176417569,-0.99087125,1.982611134,0.451309774,0
522,0.378139358,-1.956792411,0.316108288,-1.189155696,2.385291673,0.463373663,0
523,1.353024491,-0.974662861,0.474906615,-1.170021257,1.710126554,0.332735655,0
524,1.637373914,0.041321643,0.566390879,-0.8841196,1.569015431,0.217064628,0
525,0.472810388,-1.135590408,-0.393907058,-0.289096187,0.714069353,-0.771157531,0
526,-0.916235413,-0.778941041,-0.866458549,0.266009149,0.240022259,-0.811562485,0
527,0.444212153,-0.040938576,-0.453745645,0.496987151,0.487519718,-0.82044193,0
528,2.234136834,0.71812318,0.516294674,0.827396641,0.402128563,-0.327743468,0
529,3.182547705,0.943888561,1.021705191,0.202490229,0.46932798,0.259982083,0
530,1.281612587,-0.350710876,0.349692697,0.011104175,0.976323155,0.638066782,0
531,1.773648203,0.676471316,0.739597717,-0.17003528,0.666644515,0.594366942,0
532,-0.086752866,1.242647984,0.692452137,-0.338996517,-0.393769228,0.489727874,0
533,-2.352168263,-0.410285385,0.172216745,-0.298887427,-2.049142784,-0.087213524,0
534,-2.426644489,-2.889896957,-1.231678334,0.754827603,-3.208696991,-1.072322562,0
535,0.52535884,2.107376853,0.023260287,1.247358538,-1.81202093,-0.362946265,0
536,-3.161531906,2.824024031,-0.491797147,0.757665751,-1.204224888,-0.5470979,0
537,-4.335586955,1.212619314,-0.381385021,0.039732376,-1.899751999,-0.340298291,0
538,-2.868186486,0.727066299,0.292753783,0.373688629,-1.163150597,0.428114392,0
539,-1.30333574,0.478104728,0.106584105,1.038318734,-1.065425287,-0.005658823,0
540,-1.995459226,0.401133489,-0.409704884,0.828251167,-1.280907773,-0.192198892,0
541,-2.021982282,0.509128928,-0.162386694,-0.543535801,-0.706147593,0.171771049,0
542,1.210369237,0.364674584,-0.202343804,0.026273142,-1.091822777,-0.403401646,0
543,0.736480488,-1.591346189,-0.804872537,0.283748586,-0.197062056,-0.630448482,0
544,1.991049044,-2.230756778,-0.26266327,-0.289433583,1.77435714,0.411567691,0
545,2.618088329,-0.376520563,0.825504601,-0.51786915,2.217850743,1.065046455,0
546,2.445786013,-0.723635346,0.136449276,0.190656672,1.791690992,-0.00415996,0
547,1.48008936,-0.185694984,-0.485669265,0.402210175,1.111361144,-0.890816676,0
548,0.672232932,-0.090803042,-0.707178932,0.154731413,-0.003461281,-0.933074284,0
549,0.168996166,0.222888815,-0.630689797,0.250358114,0.677848771,-0.132457621,0
550,1.323727796,-0.146848841,0.119005845,-0.118806293,0.870285126,0.519488277,0
551,-0.320111748,-2.491922262,-0.434054332,-1.481772159,1.36065598,0.842553957,0
552,1.045581904,-2.253548684,0.168974397,-1.149158343,2.258469006,1.130196033,0
553,2.391890923,0.36757987,1.12915887,-0.660969482,2.391322514,0.960303834,0
554,2.176980656,0.870259732,0.604142697,0.336665224,0.726516104,-0.447527128,0
555,-0.983191349,-0.252130666,-0.294061473,0.963210585,-1.235377269,-1.680559944,0
556,-2.085285651,0.78483214,-0.283714119,-0.479484835,-2.384938763,-1.0064851,0
557,-1.6648253,2.177252833,0.571236724,-0.055107209,-1.637839611,-0.026736479,0
558,-1.320862564,1.156387016,0.703056563,0.177154205,-1.339200203,0.814416822,0
559,-1.949581335,0.331557087,0.641676237,-0.476002253,-0.502719313,0.94034956,0
